💕	0	dois corações	143 | amor | aniversário | anniversary | casal | coração | date | dating | dois | dois corações | emotion | emoção | heart | hearts | ily | kisses | love | loving | s2 | two | two hearts | xoxo
💟	0	coração decorativo	143 | amor | coração | coração decorativo | decoration | decorativo | decoração | emotion | heart | heart decoration | hearth | purple | roxo | s2 | selo | white
❣️	0	exclamação de coração	amor | bang | coração | exclamation | exclamação | exclamação de coração | heart | heart exclamation | heavy | mark | pontuação | punctuation | s2 | sinal
💔	0	coração partido	amorosa | break | broken | broken heart | coração | coração partido | crushed | decepção | desilusão | emotion | emoção | heart | heartbroken | lonely | partido | quebrado | rompimento | s2 | sad | sofrendo | sofrimento | triste
❤️‍🔥	0	coração em chamas	amor | burn | chamas | coração | coração em chamas | coração sagrado | fire | fogo | heart | heart on fire | love | lust | luxúria | sacred
❤️‍🩹	0	coração remendado	bem | bom | coração remendado | curando | healthier | heart | improving | mais saudável | melhorando | mending | mending heart | recovering | recuperating | recuperação | well
❤️	0	coração vermelho	amor | coração | coração vermelho | emotion | heart | love | red | red heart | s2
🩷	0	coração rosa	143 | adorable | adorei | adorável | amo você | amor | coração | coração rosa | curtir | cute | emotion | emoção | especial | fofo | gostar | gostei | heart | ily | like | love | pink | pink heart | special | sweet | te amo
🧡	0	coração laranja	143 | coração | coração laranja | emoção | heart | laranja | orange | orange heart | s2
💛	0	coração amarelo	143 | amarelo | amor | cardiac | coração | coração amarelo | emotion | emoção | heart | ily | love | s2 | yellow | yellow heart
💚	0	coração verde	143 | coração | coração verde | emotion | emoção | green | green heart | heart | ily | love | romantic | s2 | verde
💙	0	coração azul	143 | azul | blue | blue heart | coração | coração azul | emotion | emoção | heart | ily | love | romance | s2
🩵	0	coração azul-claro	143 | adorar | adorei | amo você | amor | blue | coração | coração azul-claro | cute | cyan | emotion | emoção | especial | fofo | gostar | gostei | heart | ily | light | light blue heart | like | love | sky | special | te amo | teal
💜	0	coração roxo	143 | bestest | coração | coração lilás | coração roxo | emotion | emoção | heart | ily | love | purple | purple heart | roxo | s2
🤎	0	coração marrom	143 | brown | brown heart | coração | coração marrom | heart | marrom | s2
🖤	0	coração preto	black | black heart | coração | coração preto | evil | heart | negro | preto | s2 | wicked
🩶	0	coração cinza	143 | adorar | adorei | amo você | amor | coração | coração cinza | emotion | emoção | especial | gostar | gostei | gray | grey | grey heart | heart | ily | love | silver | slate | special | te amo
🤍	0	coração branco	143 | branco | coração | coração branco | heart | s2 | white | white heart
💋	0	marca de beijo	beijo | dating | emotion | heart | kiss | kiss mark | kissing | lips | lábios | marca de beijo | mark | romance | sexy
💯	0	cem pontos	100 | TRUE | a+ | agree | cem | cem pontos | certamente | certeza | clearly | conte comigo | definitely | faithful | fleek | full | hundred | hundred points | keep | perfect | point | pontos | score | sem dúvida | top | total | truth | yup
💢	0	símbolo de raiva	anger | anger symbol | angry | com raiva | comic | emoção | engraçado | mad | raiva | symbol | símbolo de raiva | upset
💥	0	colisão	bomb | boom | colisão | collide | collision | comic | emoção | engraçado | explode | explosão | símbolo de colisão
💫	0	zonzo	brilhante | comic | dizzy | emoção | engraçado | estrelas | olhando para as estrelas | shining | shooting | star | stars | zonzo
💦	0	pingos de suor	borrifo | com suor | comic | drip | droplet | droplets | drops | emoção | engraçado | pingos de suor | splash | splashing | squirt | suor | sweat | sweat droplets | water | wet | work | workout
💨	0	rapidez	away | cloud | comic | correr | corrida | dash | dashing | dashing away | emoção | engraçado | fart | fast | fugir | go | gone | gotta | rapidez | running | smoke
🕳️	0	buraco	buraco | buraco no chão | hole
💬	0	balão de diálogo	balloon | balão | balão de conversa | balão de diálogo | bubble | comic | dialog | diálogo | engraçado | message | sms | speech | speech balloon | talk | text | typing
👁️‍🗨️	0	olho no balão de diálogo	balloon | balão de diálogo | bubble | eye | eye in speech bubble | olho | olho no balão de diálogo | speech | testemunha | witness
🗨️	0	balão de diálogo à esquerda	azul | balloon | balão | balão de diálogo à esquerda | bubble | conversa | dialog | diálogo | esquerda | left | left speech bubble | speech
🗯️	0	balão de raiva à direita	anger | angry | balloon | balão | balão de raiva à direita | briga | bubble | conversa | direita | discurso | discussão | diálogo | enérgico | furioso | irado | mad | raiva | right | right anger bubble
💭	0	balão de pensamento	balloon | balão | balão de pensamento | bubble | cartoon | cloud | comic | daydream | decisions | dream | engraçado | idea | ideia | invent | inventando | invention | invenção | pensamento | pensando | realize | think | thought balloon | thoughts | wonder
💤	0	zzz	ZZZ | Zzz | boa noite | cansada | cansado | com sono | comic | dormindo | dormir | emoção | engraçado | good | goodnight | night | roncando | sleep | sleeping | sleepy | sono | tired | zzz
👋	1	mão acenando	acenando | aceno | até mais | bye | cya | está aí? | flw | g2g | greetings | gtg | hand | hello | hey | hi | later | mão | mão acenando | oi | olá | outtie | taí? | tchau | ttfn | ttyl | wave | waving hand | yo | you
🤚	1	dorso da mão levantado	back | backhand | dorso | dorso da mão levantado | hand | levantada | levantado | mão | para tudo | pare | raised | raised back of hand
🖐️	1	mão aberta com os dedos separados	5 | aberta | cinco | dedos | finger | fingers | hand | hand with fingers splayed | mão | mão aberta com os dedos separados | palma | pare | raised | separados | splayed | stop
✋	1	mão levantada	5 | cinco | erguida | five | hand | high | high five | levantada | mão | mão levantada | papel | pare | raised | raised hand | stop | toca aqui
🖖	1	saudação vulcana	Vulcan | dedos | finger | hand | hands | jornada nas estrelas | mão | salute | saudação | saudação star trek | saudação vulcana | spock | star trek | startrek | vulcan salute
🫱	1	mão para a direita	apertar | aperto | direita | hand | handshake | hold | mão | mão para a direita | pegar | reach | right | rightward | rightwards | rightwards hand | segurar | shake
🫲	1	mão para a esquerda	apertar | esquerda | hand | handshake | hold | left | leftward | leftwards | leftwards hand | mão | mão para a esquerda | pegar | reach | segurar | shake
🫳	1	mão com a palma para baixo	cair | derrubar | descartar | dismiss | down | drop | dropped | hand | mão | mão com a palma para baixo | palm | palm down hand | pegar | pick | segurar | shoo | soltar | up | xô
🫴	1	mão com a palma para cima	acenar | beckon | catch | come | hand | hold | know | levantar | lift | me | mão | mão com a palma para cima | oferecer | offer | palm | palm up hand | pegar | segurar | tell | venha
🫷	1	mão empurrando para a esquerda	bate aqui | block | bloquear | empurrar | esperar | esquerda | five | halt | hand | high | high five | hold | leftward | leftwards | leftwards pushing hand | mão | mão empurrando para a esquerda | parar | pausar | pause | push | pushing | recusar | refuse | slap | stop | toca aqui | wait
🫸	1	mão empurrando para a direita	bate aqui | block | bloquear | direita | empurrar | esperar | five | halt | hand | high | high five | hold | mão | mão empurrando para a direita | parar | pausar | pause | push | pushing | recusar | refuse | rightward | rightwards | rightwards pushing hand | slap | stop | toca aqui | wait
👌	1	sinal de ok	OK | OK hand | awesome | beliscar | bet | certo | concordo | dope | fleek | fosho | got | gotcha | hand | legit | mão | ok | okay | pinch | rad | rude | sinal | sinal de ok | sinalizando | sure | sweet | three | ótimo
🤌	1	dedos comprimidos	beliscado | coxinha | dedos | dedos comprimidos | fingers | gesto de mão | gesture | hand | hold | huh | hã | interrogation | interrogação | italiana | itália | maravilha | mão | o quê | patience | pinched | pinched fingers | relax | sarcastic | sarcástico | ugh | what | zip
🤏	1	mão beliscando	amount | beliscar | bit | fingers | hand | little | mão | mão beliscando | pequena quantidade | pequeno | pinching | pinching hand | pouco | pouquinho | small | sort
✌️	1	mão em V de vitória	V de vitória | beleza | hand | mão | mão em V de vitória | paz | peace | sim | v | victory | victory hand | vitória
🤞	1	dedos cruzados	boa sorte | cross | crossed | crossed fingers | cruzados | dedos | dedos cruzados | finger | fingers | hand | luck | mão | sorte | torcendo
🫰	1	mão com dedo indicador e polegar cruzados	<3 | amor | army | caro | coração | crossed | dinheiro | estalar | expensive | finger | hand | hand with index finger and thumb crossed | heart | index | k-pop | kpop | love | money | mão | mão com dedo indicador e polegar cruzados | snap | thumb
🤟	1	gesto de "te amo"	ILY | amor | fingers | gesto | gesto de "te amo" | gesture | hand | love | love-you | love-you gesture | mão | te amo | three | you
🤘	1	saudação do rock	chifres | dedos | finger | hand | horns | metal | mão | rock | rock-on | saudação do rock | sign | sign of the horns
🤙	1	sinal "me liga"	Shaka | call | call me hand | hand | hang | legal | ligar | loose | me | me liga | mão | sinal "me liga"
👈	1	dorso da mão com indicador apontando para a esquerda	backhand | backhand index pointing left | costas | dedo | dorso | dorso da mão com indicador apontando para a esquerda | esquerda | finger | hand | index | indicador | left | mão | point | pointing
👉	1	dorso da mão com indicador apontando para a direita	apontar | backhand | backhand index pointing right | costas | dedo | direita | dorso | dorso da mão com indicador apontando para a direita | finger | hand | index | indicador | mão | point | pointing | right
👆	1	dorso da mão com indicador apontando para cima	backhand | backhand index pointing up | cima | costas | dedo | dedo para cima | dorso | dorso da mão com indicador apontando para cima | finger | hand | index | indicador | mão | point | pointing | up
🖕	1	dedo do meio	dedo | dedo do meio | finger | gesto ofensivo | hand | middle | middle finger | mão
👇	1	dorso da mão com indicador apontando para baixo	abaixo | backhand | backhand index pointing down | costas da mão | dedo | dedo apontado para baixo | dedo indicador | dedo para baixo | dorso da mão com dedo indicador apontando para baixo | dorso da mão com indicador apontando para baixo | down | embaixo | finger | hand | index | point | pointing
☝️	1	indicador apontando para cima	dedo | dedo apontando para cima | eu | finger | hand | index | index pointing up | indicador | indicador apontando para cima | mão | point | pointing | this | up
🫵	1	indicador apontando para o visualizador	apontar | at | aí | cutucar | dedo | finger | hand | index | index pointing at the viewer | indicador | indicador apontando para o visualizador | mão | pointing | poke | tu | viewer | você | you
👍	1	polegar para cima	+1 | beleza | cima | concordo | dedão | good | hand | joia | like | mão | ok | polegar | polegar para cima | sim | sinal | thumb | thumbs up | up | valeu | yes
